,phrase,label,sentiment,subjectivity,language,count
Bezirk Freistadt,Bezirk Freistadt,LOC,0.0,0.0,de,3
Benefizalbum,Benefizalbum,LOC,0.0,0.0,de,3
Ostdeutschlands,Ostdeutschlands,LOC,0.0,0.0,de,3
Sonnenberg,Sonnenberg,LOC,-0.13333333333333333,0.08333333333333333,de,3
Lösch-Helis,Lösch-Helis,LOC,0.0,0.0,de,3
Spremberg,Spremberg,LOC,-0.2333333333333333,0.3333333333333333,de,3
Tennenloher,Tennenloher,LOC,0.0,0.0,de,3
Ungewissen,Ungewissen,LOC,0.0,0.0,de,3
Landkreis Saalfeld-Rudolstadt,Landkreis Saalfeld-Rudolstadt,LOC,-0.2333333333333333,0.0,de,3
Schwandorf,Schwandorf,LOC,0.0,0.0,de,3
Feuer im Forst,Feuer im Forst,LOC,0.0,0.3333333333333333,de,3
Elbtal,Elbtal,LOC,0.0,0.0,de,3
Stilfser Joch,Stilfser Joch,LOC,0.6999999999999998,0.0,de,3
Jacobsthal Bahnhof,Jacobsthal Bahnhof,LOC,0.0,0.0,de,3
Pongau,Pongau,LOC,0.0,0.0,de,3
Parchim,Parchim,LOC,0.0,0.0,de,3
Landratsamt Saalfeld-Rudolstadt,Landratsamt Saalfeld-Rudolstadt,LOC,-0.2916666666666667,0.08333333333333333,de,3
Landesbetrieb Forst,Landesbetrieb Forst,LOC,-0.2333333333333333,0.0,de,3
Remschütz,Remschütz,LOC,0.0,0.0,de,3
British Columbia,British Columbia,LOC,0.0,0.0,de,3
Provinz Saskatchewan,Provinz Saskatchewan,LOC,-0.2333333333333333,0.0,de,3
Marburg,Marburg,LOC,-0.6222222222222222,0.0,de,3
Haus,Haus,LOC,-0.24444444444444446,0.0,de,3
Chefchaouen,Chefchaouen,LOC,0.375,0.0,de,3
Mittelfranken,Mittelfranken,LOC,0.2833333333333333,0.0,de,3
Wahlbrandrisiko,Wahlbrandrisiko,LOC,0.0,0.0,de,3
Idaho,Idaho,LOC,-0.10000000000000002,0.0,de,3
Tres Cantos,Tres Cantos,LOC,0.0,0.0,de,3
B…,B…,LOC,0.2333333333333333,0.0,de,3
Völklingen,Völklingen,LOC,0.0,0.0,de,3
Waldbrand-Spezialisten,Waldbrand-Spezialisten,LOC,0.6999999999999998,0.0,de,3
Privacy Center,Privacy Center,LOC,0.0,0.0,de,3
Berlin/,Berlin/,LOC,0.0,0.0,de,3
Goldgräber-Stadt,Goldgräber-Stadt,LOC,0.0,0.0,de,3
Böhmischer Schweiz,Böhmischer Schweiz,LOC,0.0,0.0,de,3
Flammeninferno,Flammeninferno,LOC,-0.16666666666666666,0.16666666666666666,de,3
Waldbrand-Horror,Waldbrand-Horror,LOC,0.0,0.0,de,3
Napa County,Napa County,LOC,1.0,0.0,de,3
Waldbrand Gohrischheide,Waldbrand Gohrischheide,LOC,0.6999999999999998,0.0,de,3
lby,lby,LOC,0.3333333333333333,0.0,de,3
La…,La…,LOC,0.2833333333333333,0.0,de,3
Wülknitz,Wülknitz,LOC,0.0,0.0,de,3
Stadt Wernigerode,Stadt Wernigerode,LOC,0.3333333333333333,0.0,de,3
Staaten,Staaten,LOC,0.2333333333333333,0.0,de,3
Ibizas,Ibizas,LOC,0.0,0.0,de,3
Rauch kanadischer Waldbrände,Rauch kanadischer Waldbrände,LOC,0.0,0.0,de,3
US-Staat,US-Staat,LOC,0.0,0.0,de,3
Thomas-Mann-Haus,Thomas-Mann-Haus,LOC,-0.6666666666666666,0.0,de,3
La Bañeza,La Bañeza,LOC,0.3333333333333333,0.0,de,3
Waldbrandsensoren im Harz,Waldbrandsensoren im Harz,LOC,0.2333333333333333,0.0,de,3
Hause,Hause,LOC,-0.4666666666666666,0.0,de,3
Oppershausen,Oppershausen,LOC,0.2333333333333333,0.0,de,3
Hannover,Hannover,LOC,-0.3333333333333333,0.3333333333333333,de,3
Waldbrand am Großen Feldberg +++ Darmstadt,Waldbrand am Großen Feldberg +++ Darmstadt,LOC,0.4666666666666666,0.0,de,3
Sant Antoni,Sant Antoni,LOC,0.0,0.0,de,2
Verbrannte Natur,Verbrannte Natur,LOC,0.0,0.0,de,2
Wien,Wien,LOC,0.0,0.0,de,2
Sydney,Sydney,LOC,0.5,0.0,de,2
Bundeswehr-Einsatz,Bundeswehr-Einsatz,LOC,-0.175,0.75,de,2
Spanier,Spanier,LOC,0.0,0.0,de,2
Löschen,Löschen,LOC,-0.35,0.5,de,2
Petzolds,Petzolds,LOC,0.0,0.0,de,2
Waldbrand-Einsatz,Waldbrand-Einsatz,LOC,-0.06666666666666665,0.16666666666666666,de,2
Heimatschutzministerium,Heimatschutzministerium,LOC,-0.7,0.0,de,2
Südrussland,Südrussland,LOC,-0.5,0.0,de,2
Schwarzmeerregion Krasnodar,Schwarzmeerregion Krasnodar,LOC,0.0,1.0,de,2
Waldbr…,Waldbr…,LOC,0.0,0.0,de,2
Schüssen,Schüssen,LOC,-0.5,0.0,de,2
Abgebrannte Olivenhaine,Abgebrannte Olivenhaine,LOC,-0.7,0.0,de,2
unvorsichtiges,unvorsichtiges,LOC,-0.15000000000000002,0.0,de,2
Pirna,Pirna,LOC,0.0,0.0,de,2
Kroatiens Küste,Kroatiens Küste,LOC,0.0,0.0,de,2
niederbrennt,niederbrennt,LOC,0.0,0.0,de,2
Friedrichsthal,Friedrichsthal,LOC,-0.35,0.0,de,2
Flugplatz Mainz-Finthen,Flugplatz Mainz-Finthen,LOC,1.0,0.0,de,2
Valencia,Valencia,LOC,-0.07500000000000001,0.5,de,2
Vegetationsbränden,Vegetationsbränden,LOC,-0.5,0.0,de,2
Bodensee,Bodensee,LOC,0.3333333333333333,0.0,de,2
Hitzewarnungen,Hitzewarnungen,LOC,-0.35,0.0,de,2
Dorf Orellan,Dorf Orellan,LOC,1.0,0.0,de,2
Krisenlagen,Krisenlagen,LOC,0.0,0.0,de,2
Kiel,Kiel,LOC,0.35,0.0,de,2
Abtei Fontfroide,Abtei Fontfroide,LOC,0.35,0.0,de,2
Main-Kinzig,Main-Kinzig,LOC,0.0,0.0,de,2
Schönower,Schönower,LOC,-1.0,0.0,de,2
Landkreis Barnim,Landkreis Barnim,LOC,0.7,0.0,de,2
Thüringer,Thüringer,LOC,-0.35,0.0,de,2
Kataloniens,Kataloniens,LOC,-0.35,0.0,de,2
"Feuer-""Tsunami","Feuer-""Tsunami",LOC,0.0,0.0,de,2
Düsseldorf,Düsseldorf,LOC,0.0,0.5,de,2
Wahlbrände,Wahlbrände,LOC,0.0,0.0,de,2
Leichtsinnigen,Leichtsinnigen,LOC,-1.0,0.0,de,2
Tropical Islands,Tropical Islands,LOC,0.0,0.0,de,2
Waldbrand-Alarm in Südbrandenburg,Waldbrand-Alarm in Südbrandenburg,LOC,-0.35,0.0,de,2
Brandherde,Brandherde,LOC,-0.5,0.0,de,2
Franken,Franken,LOC,-0.35,0.0,de,2
Böhmischen Schweiz,Böhmischen Schweiz,LOC,-0.3333333333333333,0.3333333333333333,de,2
Flughafen Olbia,Flughafen Olbia,LOC,0.35,0.0,de,2
Mittelmeerinsel,Mittelmeerinsel,LOC,0.0,0.0,de,2
Samstag Waldbrände,Samstag Waldbrände,LOC,-0.35,0.0,de,2
Bad Liebenwerda,Bad Liebenwerda,LOC,0.0,0.0,de,2
Saalfeld-Rudolstadt,Saalfeld-Rudolstadt,LOC,0.35,0.0,de,2
Warnapp Nina,Warnapp Nina,LOC,0.0,0.0,de,2
Kretas,Kretas,LOC,0.575,0.0,de,2
Thüringe,Thüringe,LOC,0.0,0.0,de,2
Thüringer Waldbrand,Thüringer Waldbrand,LOC,0.7,0.0,de,2
Nordbayerns,Nordbayerns,LOC,0.7,0.0,de,2
Autobahn A9,Autobahn A9,LOC,0.0,0.0,de,2
Jacobsthal,Jacobsthal,LOC,-0.5,0.0,de,2
Tennengau,Tennengau,LOC,0.0,0.0,de,2
Saarpfalz-Kreis,Saarpfalz-Kreis,LOC,0.7,0.0,de,2
Bränden,Bränden,LOC,0.0,0.0,de,2
Westfalen,Westfalen,LOC,0.35,0.0,de,2
Millstatt,Millstatt,LOC,0.0,0.0,de,2
Waldbrandschutzbeauftragte,Waldbrandschutzbeauftragte,LOC,0.0,0.0,de,2
A3,A3,LOC,0.016666666666666663,0.16666666666666666,de,2
Metropolregion Los Angeles,Metropolregion Los Angeles,LOC,0.0,0.0,de,2
B199.,B199.,LOC,0.0,0.0,de,2
Overath,Overath,LOC,0.0,0.0,de,2
Landkreis Ostprignitz-Ruppin,Landkreis Ostprignitz-Ruppin,LOC,0.0,0.0,de,2
Kreisbrandmeisters,Kreisbrandmeisters,LOC,0.0,0.0,de,2
Geraer Stadtwaldes,Geraer Stadtwaldes,LOC,-0.35,0.0,de,2
Jacobsthal-Bahnhof,Jacobsthal-Bahnhof,LOC,0.0,0.0,de,2
Bergen-Enkheim,Bergen-Enkheim,LOC,0.0,0.0,de,2
Nieder-Eschbach,Nieder-Eschbach,LOC,0.0,0.0,de,2
Mühlviertel,Mühlviertel,LOC,-0.5,0.0,de,2
Peloponnes,Peloponnes,LOC,0.0,0.0,de,2
französischen Mittelmeerküste,französischen Mittelmeerküste,LOC,-0.35,0.0,de,2
Schweden,Schweden,LOC,-0.35,0.0,de,2
Corona,Corona,LOC,0.0,0.0,de,2
Wiens,Wiens,LOC,0.0,0.0,de,2
Sportanlage Jahnstraße,Sportanlage Jahnstraße,LOC,0.0,0.0,de,2
Zillhöhe,Zillhöhe,LOC,0.0,0.0,de,2
Klagenfurt,Klagenfurt,LOC,0.0,0.0,de,2
der Schweiz,der Schweiz,LOC,0.0,0.0,de,2
US-Bundestaat,US-Bundestaat,LOC,0.35,0.16666666666666666,de,2
Landkreise,Landkreise,LOC,0.0,0.0,de,2
Evakuier,Evakuier,LOC,0.0,0.0,de,2
Münchener Rück,Münchener Rück,LOC,0.0,0.0,de,2
Bleiburg,Bleiburg,LOC,0.0,0.0,de,2
Rhein,Rhein,LOC,-0.175,0.75,de,2
Offenbach,Offenbach,LOC,0.25,0.25,de,2
Hollywoods,Hollywoods,LOC,0.0,0.16666666666666666,de,2
Landkreis,Landkreis,LOC,-0.35,0.0,de,2
Côte d’Azur,Côte d’Azur,LOC,0.35,0.0,de,2
Oberbergischen,Oberbergischen,LOC,-0.35,0.0,de,2
Ludwigsburg,Ludwigsburg,LOC,0.35,0.0,de,2
Braunschweig,Braunschweig,LOC,-0.35,0.0,de,2
Landratsamtes Meißen,Landratsamtes Meißen,LOC,0.0,0.0,de,2
Altmark,Altmark,LOC,0.0,0.5,de,2
Gohrischh,Gohrischh,LOC,0.7,0.0,de,2
Bad Harzburg -,Bad Harzburg -,LOC,0.0,0.0,de,2
Burgberg-Seilbahn,Burgberg-Seilbahn,LOC,-0.7,0.0,de,2
Vorarlberg,Vorarlberg,LOC,0.0,0.0,de,2
Kömmel,Kömmel,LOC,0.0,0.0,de,2
Nettetal,Nettetal,LOC,-0.05000000000000001,0.16666666666666666,de,2
Carcassonne,Carcassonne,LOC,0.0,0.5,de,2
Retailleu,Retailleu,LOC,0.0,1.0,de,2
Verbrannt,Verbrannt,LOC,0.0,0.0,de,2
Los Angeles County,Los Angeles County,LOC,0.0,0.0,de,2
Evakuierungsbefehle,Evakuierungsbefehle,LOC,0.0,0.0,de,2
Platja d’en Bossa,Platja d’en Bossa,LOC,0.5,0.0,de,2
US-Bundesstaats Kalifornien,US-Bundesstaats Kalifornien,LOC,0.35,0.16666666666666666,de,2
Reinhardswald,Reinhardswald,LOC,0.0,0.0,de,2
Bundesrepublik,Bundesrepublik,LOC,0.0,0.0,de,2
nan Bei,nan Bei,LOC,0.0,0.0,de,2
Auswärtiges Amt,Auswärtiges Amt,LOC,-0.5416666666666666,0.0,de,2
Bremsfunken,Bremsfunken,LOC,-0.425,0.5,de,2
Wassernotstand,Wassernotstand,LOC,-0.425,0.5,de,2
Waldbrand im,Waldbrand im,LOC,-1.0,0.0,de,2
Main-Kinzig-Kreis,Main-Kinzig-Kreis,LOC,0.0,0.0,de,2
etablierteste,etablierteste,LOC,0.0,0.0,de,2
Formentera,Formentera,LOC,0.0,0.0,de,2
Istanbul,Istanbul,LOC,0.16666666666666666,0.5,de,2
Elbe-Elster,Elbe-Elster,LOC,0.0,0.0,de,2
Oberspreewald,Oberspreewald,LOC,0.0,0.0,de,2
Uiseong,Uiseong,LOC,0.35,0.0,de,2
Feuern,Feuern,LOC,-0.7749999999999999,0.0,de,2
Waldbände bei Jerusalem,Waldbände bei Jerusalem,LOC,0.0,0.0,de,2
Provinz Nord Gyeongsang,Provinz Nord Gyeongsang,LOC,0.0,0.0,de,2
Kurtalstraße,Kurtalstraße,LOC,0.0,0.0,de,2
Flammen,Flammen,LOC,0.0,0.0,de,2
Landkreis Südliche Weinstraße,Landkreis Südliche Weinstraße,LOC,-0.35,0.0,de,2
Staat New York,Staat New York,LOC,0.0,0.0,de,2
S,S,LOC,0.0,0.16666666666666666,de,2
Gifford Fire,Gifford Fire,LOC,0.0,0.0,de,2
Bezirk Santa Barbara,Bezirk Santa Barbara,LOC,0.0,0.0,de,2
Landkreises s,Landkreises s,LOC,0.0,0.0,de,2
Massen-Niederlausitz,Massen-Niederlausitz,LOC,0.0,0.0,de,2
Herzberg,Herzberg,LOC,-0.35,0.0,de,2
Bezirk Leoben,Bezirk Leoben,LOC,0.0,0.0,de,2
Palisades-Feuer,Palisades-Feuer,LOC,0.0,0.0,de,2
Eaton-Feuer,Eaton-Feuer,LOC,0.0,0.0,de,2
Patagoniens,Patagoniens,LOC,0.0,0.0,de,2
Alpenraum,Alpenraum,LOC,0.0,0.0,de,2
Kreis Bad Dürkheim,Kreis Bad Dürkheim,LOC,0.0,0.0,de,2
Kreis Rottweil,Kreis Rottweil,LOC,-1.0,0.0,de,2
Preschen,Preschen,LOC,0.0,0.0,de,2
Brandschutzschneisen,Brandschutzschneisen,LOC,0.0,0.0,de,2
Großbritannien,Großbritannien,LOC,-0.35,0.5,de,2
Landkreis Erlangen-Höchstadt,Landkreis Erlangen-Höchstadt,LOC,0.0,0.0,de,2
Kreis,Kreis,LOC,0.0,0.0,de,2
Sonnenwalde,Sonnenwalde,LOC,-0.35,0.0,de,2
Ferienortes Tarifa,Ferienortes Tarifa,LOC,0.7,0.0,de,2
Madrileños,Madrileños,LOC,0.0,0.0,de,2
New York City,New York City,LOC,0.0,1.0,de,2
Kastelbell,Kastelbell,LOC,0.35,0.0,de,2
Burg Berwartstein,Burg Berwartstein,LOC,0.35,0.0,de,2
Straße,Straße,LOC,0.0,0.0,de,2
Wachenheim an der Weinstraße,Wachenheim an der Weinstraße,LOC,0.0,0.0,de,2
Lindenberg,Lindenberg,LOC,0.0,0.0,de,2
Zivilschutzes,Zivilschutzes,LOC,-0.5249999999999999,0.25,de,2
Lunden,Lunden,LOC,-0.35,0.0,de,2
Imst,Imst,LOC,-0.35,0.0,de,2
Österreich</li><li,Österreich</li><li,LOC,1.0,0.0,de,2
Atlantikküste,Atlantikküste,LOC,-1.0,0.0,de,2
Google-Konzern,Google-Konzern,LOC,0.0,0.0,de,2
Schmidt,Schmidt,LOC,0.0,0.0,de,2
Großbrand bei Medebach,Großbrand bei Medebach,LOC,0.0,0.0,de,2
Nordamerika,Nordamerika,LOC,-0.35,0.5,de,2
Rauch,Rauch,LOC,0.0,0.0,de,2
Hallein,Hallein,LOC,0.35,0.0,de,2
jlujuro,jlujuro,LOC,-0.5,0.0,de,2
Königsee,Königsee,LOC,-0.35,0.0,de,2
Pazifik,Pazifik,LOC,0.35,0.0,de,2
Chargers-Coach,Chargers-Coach,LOC,0.0,0.0,de,2
A45,A45,LOC,0.35,0.0,de,2
Zentralkanada,Zentralkanada,LOC,0.0,0.0,de,2
Zentral-,Zentral-,LOC,-1.0,0.0,de,2
Westkanada,Westkanada,LOC,-1.0,0.0,de,2
Provinz Manitoba,Provinz Manitoba,LOC,0.0,0.0,de,2
Autobahn 13,Autobahn 13,LOC,0.0,0.0,de,2
Baruth,Baruth,LOC,0.0,0.0,de,2
Mark,Mark,LOC,0.0,0.0,de,2
Landkreis Dahme-Spreewald,Landkreis Dahme-Spreewald,LOC,0.0,0.0,de,2
Alpen,Alpen,LOC,0.0,0.0,de,2
Waldbrand im Taunus,Waldbrand im Taunus,LOC,-0.5,0.0,de,2
Niedernhausen,Niedernhausen,LOC,-0.5,0.0,de,2
Marokko,Marokko,LOC,0.5625,0.0,de,2
Leipzig,Leipzig,LOC,0.0,0.0,de,2
Inselreiches,Inselreiches,LOC,0.0,0.0,de,2
Lungau,Lungau,LOC,0.0,0.5,de,2
Pinzgau,Pinzgau,LOC,0.0,0.5,de,2
Waldbrandeinsatz,Waldbrandeinsatz,LOC,0.0,0.0,de,2
Mühlkreis,Mühlkreis,LOC,0.0,0.0,de,2
Alpenrand,Alpenrand,LOC,0.0,0.0,de,2
K…,K…,LOC,0.0,0.5,de,2
Grunewald,Grunewald,LOC,-0.5,0.0,de,2
Bludenz,Bludenz,LOC,0.7,0.0,de,2
Klimaschaden,Klimaschaden,LOC,0.7,0.0,de,2
Ladis,Ladis,LOC,0.35,0.0,de,2
Unterholz,Unterholz,LOC,-0.35,0.0,de,2
Wasserpolizei,Wasserpolizei,LOC,0.0,0.0,de,2
Adria-Küste,Adria-Küste,LOC,0.0,0.0,de,2
Marusici,Marusici,LOC,0.0,0.5,de,2
Kreis Ostprignitz-Ruppin,Kreis Ostprignitz-Ruppin,LOC,0.0,0.0,de,2
Heißer Sonntag,Heißer Sonntag,LOC,0.0,0.0,de,2
Sant Rafel,Sant Rafel,LOC,0.0,0.0,de,2
Bund,Bund,LOC,0.0,0.0,de,2
Iberischer Halbinsel,Iberischer Halbinsel,LOC,0.0,0.0,de,2
Los Angel,Los Angel,LOC,-0.5,0.0,de,2
Kaliforniern,Kaliforniern,LOC,0.0,0.0,de,2
Feuer-Katastrophe,Feuer-Katastrophe,LOC,0.0,0.0,de,2
Megakonzert,Megakonzert,LOC,0.7,0.0,de,2
Copernicu,Copernicu,LOC,0.0,0.0,de,2
Ontario,Ontario,LOC,-0.35,0.0,de,2
griechischen Inseln,griechischen Inseln,LOC,-0.35,0.0,de,2
Grenzübergreifend,Grenzübergreifend,LOC,0.7,0.0,de,2
Västervik,Västervik,LOC,-0.35,0.0,de,2
Coyotes,Coyotes,LOC,-0.5,0.0,de,2
Amazonasregenwald,Amazonasregenwald,LOC,0.0,0.0,de,2
Nauders,Nauders,LOC,-0.15000000000000002,0.0,de,2
Landeck,Landeck,LOC,-0.15000000000000002,0.0,de,2
Klein-Auheim,Klein-Auheim,LOC,0.35,0.0,de,2
Porto,Porto,LOC,0.0,0.0,de,2
Feuerwetter,Feuerwetter,LOC,0.0,0.0,de,2
Waldbrand-Inferno,Waldbrand-Inferno,LOC,-0.925,0.0,de,2
Brockenbahn,Brockenbahn,LOC,0.0,0.0,de,2
Zehntausende,Zehntausende,LOC,-0.35,0.0,de,2
Feuerwehrschläuchen,Feuerwehrschläuchen,LOC,-0.15000000000000002,0.0,de,2
US-Präsident,US-Präsident,LOC,0.5,0.0,de,2
Los Angeles-,Los Angeles-,LOC,0.0,0.0,de,2
Wetter,Wetter,LOC,0.0,0.0,de,2
Zerbster,Zerbster,LOC,0.0,0.0,de,2
Jütrichau,Jütrichau,LOC,0.0,0.0,de,2
Armee-Areal,Armee-Areal,LOC,-0.7,0.0,de,2
Extremwetter,Extremwetter,LOC,-0.7,0.0,de,2
Gußwerk,Gußwerk,LOC,0.0,0.0,de,2
Teltow-Fläming,Teltow-Fläming,LOC,-0.35,0.5,de,2
Pot,Pot,LOC,0.0,0.0,de,2
Waldbrand am Großen Feldberg +++ Rollator-Fahrer,Waldbrand am Großen Feldberg +++ Rollator-Fahrer,LOC,-0.5833333333333333,0.41666666666666663,de,2
Asien,Asien,LOC,0.0,1.0,de,2
Afrika,Afrika,LOC,0.0,1.0,de,2
Sant Joan,Sant Joan,LOC,0.0,0.0,de,2
Nationalpark,Nationalpark,LOC,1.0,0.0,de,2
Australiens Nationalpark,Australiens Nationalpark,LOC,0.0,0.0,de,2
Gemeinde Zeithain,Gemeinde Zeithain,LOC,0.0,0.0,de,2
österreischischen Grenze,österreischischen Grenze,LOC,0.0,0.0,de,2
Krimml,Krimml,LOC,-0.7,0.0,de,2
Waldbrandsensoren,Waldbrandsensoren,LOC,0.0,0.0,de,2
Kreise,Kreise,LOC,0.0,0.0,de,2
Havelland,Havelland,LOC,0.0,0.0,de,2
Möhneseeturm,Möhneseeturm,LOC,-0.35,0.0,de,2
Verängstigte,Verängstigte,LOC,-0.95,0.0,de,2
Harzer,Harzer,LOC,0.0,0.0,de,2
Osthessen,Osthessen,LOC,-0.35,0.0,de,2
Walldorf,Walldorf,LOC,0.7,0.0,de,2
Innsbrucker Nordkette,Innsbrucker Nordkette,LOC,0.0,0.0,de,2
Innsbruck,Innsbruck,LOC,0.35,0.0,de,2
San Franciscos,San Franciscos,LOC,0.0,0.0,de,2
Coquihalla-Autobahn,Coquihalla-Autobahn,LOC,0.0,0.0,de,2
Tulln,Tulln,LOC,0.35,0.0,de,2
Seia,Seia,LOC,0.0,0.0,de,2
Villa Aurora,Villa Aurora,LOC,-1.0,0.0,de,2
Großraum Los Angeles Panik,Großraum Los Angeles Panik,LOC,-0.175,0.25,de,2
Hittisau,Hittisau,LOC,0.0,0.0,de,1
Extremregen,Extremregen,LOC,0.7,0.0,de,1
Krisen,Krisen,LOC,0.0,1.0,de,1
Südamerika,Südamerika,LOC,0.7,0.0,de,1
State of Wildfires-Bericht,State of Wildfires-Bericht,LOC,0.0,0.0,de,1
Balearen,Balearen,LOC,0.175,0.0,de,1
Waldband,Waldband,LOC,0.0,0.0,de,1
Paradies am Abgrund,Paradies am Abgrund,LOC,0.0,0.0,de,1
Grippeinfektionszahlen,Grippeinfektionszahlen,LOC,0.7,0.0,de,1
Gesundheitsministerium mi…,Gesundheitsministerium mi…,LOC,0.0,0.0,de,1
Neujahrsnacht,Neujahrsnacht,LOC,0.0,0.0,de,1
Ad-hoc-Programm,Ad-hoc-Programm,LOC,0.0,1.0,de,1
Rebuilding,Rebuilding,LOC,0.0,0.0,de,1
Weltwetterorganisa,Weltwetterorganisa,LOC,0.0,0.0,de,1
Paradise,Paradise,LOC,0.0,0.0,de,1
Aufgestanden,Aufgestanden,LOC,0.0,0.0,de,1
Landeszentrum Wald …,Landeszentrum Wald …,LOC,0.0,0.0,de,1
Harzer Löschflugzeug,Harzer Löschflugzeug,LOC,0.0,0.0,de,1
Kaliforniens Highway 1,Kaliforniens Highway 1,LOC,0.85,0.0,de,1
Na,Na,LOC,1.0,0.0,de,1
Fußwegs,Fußwegs,LOC,0.7,0.0,de,1
Warnungen,Warnungen,LOC,0.0,0.0,de,1
Kooperati,Kooperati,LOC,0.0,0.0,de,1
Feuerdreieck,Feuerdreieck,LOC,0.0,0.0,de,1
AppleTV+,AppleTV+,LOC,0.0,0.0,de,1
JPL,JPL,LOC,-1.0,0.0,de,1
Nasa,Nasa,LOC,0.7,0.0,de,1
Tausenden,Tausenden,LOC,1.0,0.0,de,1
EU-Erdbeobachtungsprogramm Copernicus,EU-Erdbeobachtungsprogramm Copernicus,LOC,0.0,0.0,de,1
Copernicus-Angaben,Copernicus-Angaben,LOC,0.0,0.0,de,1
Jahr sch,Jahr sch,LOC,0.0,0.0,de,1
Schwedin,Schwedin,LOC,-1.0,0.0,de,1
Erdbeben,Erdbeben,LOC,-1.0,0.0,de,1
McKinl…,McKinl…,LOC,0.0,0.0,de,1
McKinley…,McKinley…,LOC,0.0,0.0,de,1
Mc…,Mc…,LOC,0.0,0.0,de,1
Sopron,Sopron,LOC,0.0,0.0,de,1
Deutschlands Wäldern,Deutschlands Wäldern,LOC,0.0,0.0,de,1
vorausgeschick,vorausgeschick,LOC,0.0,0.0,de,1
Fließ,Fließ,LOC,-1.0,0.0,de,1
Drau&szlig;en,Drau&szlig;en,LOC,-1.0,0.0,de,1
Hausbrand,Hausbrand,LOC,0.7,0.0,de,1
US-Regierung,US-Regierung,LOC,0.0,0.0,de,1
Waldbrandschutzwegen,Waldbrandschutzwegen,LOC,-0.7,0.0,de,1
Wochenendprognose,Wochenendprognose,LOC,-1.0,0.0,de,1
Supermarkt,Supermarkt,LOC,0.0,0.0,de,1
Pizzeria,Pizzeria,LOC,0.0,0.0,de,1
Alten Fasanerie,Alten Fasanerie,LOC,0.7,0.0,de,1
Sonderdienstes Wald-,Sonderdienstes Wald-,LOC,0.0,0.0,de,1
Murau,Murau,LOC,0.7,0.0,de,1
Soproner Gebirge,Soproner Gebirge,LOC,0.0,0.0,de,1
Naturerlebniszentrum,Naturerlebniszentrum,LOC,0.0,0.0,de,1
Kreis Soest,Kreis Soest,LOC,-1.0,0.0,de,1
Sees,Sees,LOC,0.0,0.0,de,1
Löscharbei,Löscharbei,LOC,0.0,0.0,de,1
Lac dAnnecy,Lac dAnnecy,LOC,0.7,0.0,de,1
St. Egyden,St. Egyden,LOC,0.0,0.0,de,1
Steinfeld,Steinfeld,LOC,0.0,0.0,de,1
Waldbrandeinsatzes,Waldbrandeinsatzes,LOC,-1.0,0.0,de,1
Seferihisar,Seferihisar,LOC,0.0,0.0,de,1
Belling,Belling,LOC,0.0,0.0,de,1
Zeugen,Zeugen,LOC,0.0,0.0,de,1
Warzen,Warzen,LOC,0.7,0.0,de,1
Neunkirchner,Neunkirchner,LOC,0.0,0.0,de,1
Mega-Blackout,Mega-Blackout,LOC,1.0,0.0,de,1
Stürme,Stürme,LOC,0.0,0.0,de,1
Mittelfr,Mittelfr,LOC,0.7,0.0,de,1
Neuhaus Kopiere,Neuhaus Kopiere,LOC,-0.7,0.0,de,1
Waldbrand-Löscharbeiten,Waldbrand-Löscharbeiten,LOC,0.0,0.0,de,1
Gosl,Gosl,LOC,0.0,0.0,de,1
Waldbrand bei Wendelstein,Waldbrand bei Wendelstein,LOC,0.0,0.0,de,1
Königsberg bei Goslar,Königsberg bei Goslar,LOC,0.0,0.0,de,1
Flurbränden,Flurbränden,LOC,0.0,0.0,de,1
Rauchbelastung,Rauchbelastung,LOC,-1.0,0.0,de,1
Smogwarnungen,Smogwarnungen,LOC,-0.7,0.0,de,1
Pasewalk,Pasewalk,LOC,0.0,0.0,de,1
Nürn,Nürn,LOC,0.0,0.0,de,1
Hirschwang an der Rax,Hirschwang an der Rax,LOC,0.0,0.0,de,1
Nürnb,Nürnb,LOC,0.0,0.0,de,1
Bezirk Wiener Neustadt,Bezirk Wiener Neustadt,LOC,0.0,0.0,de,1
Mittwochfrüh,Mittwochfrüh,LOC,0.0,0.0,de,1
Ändernde Windrichtung,Ändernde Windrichtung,LOC,-1.0,0.0,de,1
Waldbrand-Saison,Waldbrand-Saison,LOC,0.0,0.0,de,1
Wetterlage,Wetterlage,LOC,0.0,0.0,de,1
Stadt Salzburg,Stadt Salzburg,LOC,0.7,0.0,de,1
Gesundheitswarnungen,Gesundheitswarnungen,LOC,0.0,0.0,de,1
Nordamerikas,Nordamerikas,LOC,-1.0,0.0,de,1
alpinen Geländes,alpinen Geländes,LOC,-1.0,0.0,de,1
Waldbrandeinsätzen,Waldbrandeinsätzen,LOC,-1.0,0.0,de,1
Montréal,Montréal,LOC,-0.5666666666666667,0.3333333333333333,de,1
Kinder,Kinder,LOC,0.0,0.0,de,1
Salzmest,Salzmest,LOC,0.0,0.0,de,1
EU-Hilfen,EU-Hilfen,LOC,0.0,1.0,de,1
EU-Rechnungshof,EU-Rechnungshof,LOC,-0.7,0.0,de,1
Universität Innsbruck,Universität Innsbruck,LOC,1.0,0.0,de,1
Forsche,Forsche,LOC,0.0,0.0,de,1
Süddeutschland,Süddeutschland,LOC,0.0,0.0,de,1
Alpenregion,Alpenregion,LOC,0.0,0.0,de,1
