index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.stern.de/gesellschaft/regional/mecklenburg-vorpommern/waldbraende--wie-hoch-ist-das-waldbrandrisiko-im-nordosten-vor-ostern--37280110.html,https://www.stern.de/gesellschaft/regional/mecklenburg-vorpommern/waldbraende--wie-hoch-ist-das-waldbrandrisiko-im-nordosten-vor-ostern--37280110.html,0,www.stern.de,Waldbrände: Wie hoch ist das Waldbrandrisiko im Nordosten vor Ostern?,Über Ostern steigen in Mecklenburg-Vorpommern die Temperaturen. Noch ist die aktuelle Waldbrandgefahr gering. Stellenweise könnte sich das an Ostermontag aber ändern.,https://image.stern.de/37280112/t/18/v1/w1440/r1.7778/-/03--dja3frbcbwv4axs2048jpeg---cc8b266cd5794573.jpg,2026-04-03T03:00:11Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Über Ostern steigen in Mecklenburg-Vorpommern die Temperaturen. Noch ist die aktuelle Waldbrandgefahr gering. Stellenweise könnte sich das an Ost… [+1955 chars]",,de,'Waldbrände'
https://www.zeit.de/news/2026-04/03/wie-hoch-ist-das-waldbrandrisiko-im-nordosten-vor-ostern,https://www.zeit.de/news/2026-04/03/wie-hoch-ist-das-waldbrandrisiko-im-nordosten-vor-ostern,0,www.zeit.de,Waldbrände: Wie hoch ist das Waldbrandrisiko im Nordosten vor Ostern?,Hier finden Sie Informationen zu dem Thema „Waldbrände“. Lesen Sie jetzt „Wie hoch ist das Waldbrandrisiko im Nordosten vor Ostern?“.,https://img.zeit.de/news/2026-04/03/wie-hoch-ist-das-waldbrandrisiko-im-nordosten-vor-ostern-image-group/wide__1300x731,2026-04-03T03:00:11Z,,"Kurz vor Ostern ist die Waldbrandgefahr im Nordosten trotz steigender Temperaturen gering. Allerdings könnte sich das Risiko am Ostermontag laut aktueller Prognose stellenweise erhöhen, wie die Meteo… [+1773 chars]",,de,'Waldbrand'
https://steiermark.orf.at/stories/3348714/,https://steiermark.orf.at/stories/3348714/,0,steiermark.orf.at,Kinder lösten Waldbrand mit Feuerzeug aus,Beim Spielen mit einem Feuerzeug und Laub dürften zwei zwölfjährige Buben in Judendorf im Bezirk Leoben Freitagnachmittag einen Waldbrand ausgelöst haben. Etwa 500 Quadratmeter standen in Flammen. Die Feuerwehr konnte den Brand löschen.,https://ibs.orf.at/stm?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2026%2F14%2F15%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2992445_master_1157315_apa_handout_steiermark_spielende_kinder_loesten_kleinflaechigen_waldbrand_nahe_leoben_aus_.jpg%3Fs%3D8a617c054b55081bcf06654b2fe243cc88c8b925,2026-04-04T09:20:09Z,,"Gegen 15.15 Uhr wurden Einsatzkräfte zu einem Brand in einem Waldstück im Stadtgebiet alarmiert. Rasch stellte sich heraus, dass zwei 12-jährige Buben im Wald mit einem Feuerzeug und Laub gezündelt h… [+755 chars]",,de,'Waldbrand Schaden'
https://www.stern.de/gesellschaft/regional/sachsen/braende--mehrere-hektar-wald-in-brand---polizei-ermittelt-37286482.html,https://www.stern.de/gesellschaft/regional/sachsen/braende--mehrere-hektar-wald-in-brand---polizei-ermittelt-37286482.html,0,www.stern.de,Brände: Mehrere Hektar Wald in Brand – Polizei ermittelt,"Niesky/Sandschenke (sn) - Im Waldgebiet zwischen Niesky und Sandschenke im Landkreis Görlitz ist ein großflächiger Waldbrand ausgebrochen, bei dem die",https://image.stern.de/37286484/t/So/v1/w1440/r1.7778/-/07--uihtnv5x7qv3axs2048jpeg---206e5ed701fddd77.jpg,2026-04-07T07:02:00Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Im Waldgebiet Sandschenke bei Görlitz brennen an Ostermontag mehrere Hektar Wald. Die Polizei geht von Brandstiftung aus und ermittelt.
Im Waldg… [+964 chars]",,de,'Waldbrand Hektar'
https://www.bild.de/news/inland/niesky-4-hektar-waldbrand-brandstiftung-69d4aefe8ba297d4b12310e0,https://www.bild.de/news/inland/niesky-4-hektar-waldbrand-brandstiftung-69d4aefe8ba297d4b12310e0,0,www.bild.de,70 Feuerwehrleute im Einsatz - Waldbrand bei Niesky – Polizei ermittelt,An zwei Stellen brach Feuer aus. 70 Feuerwehrleute kämpften stundenlang gegen die Flammen. B115 gesperrt.,"https://images.bild.de/69d4aefe8ba297d4b12310e0/eeac5f2492d6c29f132c4e7b1c78c63d,2ad421de?w=1280",2026-04-07T07:40:59Z,,"TTS-Player überspringenArtikel weiterlesenNiesky (Sachsen) Im Waldgebiet zwischen Niesky und Sandschenke im Landkreis Görlitz brannte es an Ostermontag. Die Polizei geht davon aus, dass der Brand nic… [+912 chars]",,de,'Waldbrand Feuerwehr'
https://www.bild.de/news/luftbilder-zeigen-ausmass-italienische-feuerwehr-kaempft-gegen-waldbrand-69d3db7a8ba297d4b1230b18,https://www.bild.de/news/luftbilder-zeigen-ausmass-italienische-feuerwehr-kaempft-gegen-waldbrand-69d3db7a8ba297d4b1230b18,0,www.bild.de,Luftbilder zeigen Ausmaß - Italienische Feuerwehr kämpft gegen Waldbrand,"Feuer-Alarm am Lago Maggiore! In der Nacht zum Montag, zeigen die dramatischen Drohnenaufnahmen der Feuerwehr das ganze Ausmaß.","https://images.bild.de/69d3db7a8ba297d4b1230b18/f59fc40b07e2725037ba4af46910a777,ddd46be4?w=1280",2026-04-07T09:01:52Z,,"+++Medienbericht: Ehemaliger Postminister Christian Schwarz-Schilling ist tot 
+++Medienbericht: Ehemaliger Postminister Christian Schwarz-Schilling ist tot 
+++Medienbericht: Ehemaliger Postminist… [+597 chars]",,de,'Waldbrand'
https://www.nzz.ch/panorama/waldbrand-im-puschlav-sechs-helikopter-im-einsatz-bahnstrecke-nach-tirano-gesperrt-ld.1932796,https://www.nzz.ch/panorama/waldbrand-im-puschlav-sechs-helikopter-im-einsatz-bahnstrecke-nach-tirano-gesperrt-ld.1932796,0,www.nzz.ch,Waldbrand im Puschlav: Sechs Helikopter im Einsatz – Bahnstrecke nach Tirano gesperrt,Bei Brusio im Kanton Graubünden ist am Dienstag ein Waldbrand ausgebrochen. Die Löscharbeiten dauern an. Die Bahnstrecke zwischen Puschlav nach Tirano mit dem weltberühmten Kreisviadukt bleibt vorerst gesperrt.,"https://img.nzz.ch/2026/04/08/d1ca23a5-25b7-463a-8f3d-7224eec6d784.jpg?width=1200&height=675&fit=bounds&quality=75&auto=webp&crop=1264,711,x0,y227&wmark=nzz",2026-04-08T09:41:15Z,,Bei Brusio im Kanton Graubünden ist am Dienstag ein Waldbrand ausgebrochen. Die Löscharbeiten dauern an. Die Bahnstrecke zwischen Puschlav nach Tirano mit dem weltberühmten Kreisviadukt bleibt vorers… [+2304 chars],,de,'Waldbrand Quadratkilometer'
https://www.diepresse.com/20750257/150-feuerwehrleute-bekaempfen-waldbrand-in-kaernten,https://www.diepresse.com/20750257/150-feuerwehrleute-bekaempfen-waldbrand-in-kaernten,0,www.diepresse.com,150 Feuerwehrleute bekämpfen Waldbrand in Kärnten,Über Nacht wurde mit Sprinkleranlagen ein Ausbreiten des fünf bis sechs Hektar großen Brandes auf der Taborhöhe erfolgreich verhindert.,https://img.diepresse.com/public/incoming/1iup32-abd20250225abd0049hrjpg/alternates/DPR_SOCIAL_NACHRICHTEN/ABD_20250225_ABD0049.HR.jpg,2026-04-08T12:55:47Z,,"Über Nacht wurde mit Sprinkleranlagen ein Ausbreiten des fünf bis sechs Hektar großen Brandes auf der Taborhöhe erfolgreich verhindert. 
Nachdem am Dienstag auf der Taborhöhe östlich des Faaker Sees… [+826 chars]",,de,'Waldbrand Hektar'
https://www.zeit.de/news/2026-04/08/feuerwehr-loescht-ausgedehnten-waldbrand-in-st-ingbert,https://www.zeit.de/news/2026-04/08/feuerwehr-loescht-ausgedehnten-waldbrand-in-st-ingbert,0,www.zeit.de,Brände: Feuerwehr löscht ausgedehnten Waldbrand in St. Ingbert,Hier finden Sie Informationen zu dem Thema „Brände“. Lesen Sie jetzt „Feuerwehr löscht ausgedehnten Waldbrand in St. Ingbert“.,https://img.zeit.de/news/2026-04/08/feuerwehr-loescht-ausgedehnten-waldbrand-in-st-ingbert-image-group/wide__1300x731,2026-04-08T17:16:11Z,,"Im saarländischen St. Ingbert hat es einen ausgedehnten Waldbrand gegeben. Auf einer Fläche von rund 10.000 Quadratmetern brannten im Stadtteil Hassel im Bereich Fröschenpfuhl Unterholz, Waldboden un… [+345 chars]",,de,'Waldbrand'
https://www.stern.de/gesellschaft/regional/rheinland-pfalz-saarland/braende--feuerwehr-loescht-ausgedehnten-waldbrand-in-st--ingbert-37291910.html,https://www.stern.de/gesellschaft/regional/rheinland-pfalz-saarland/braende--feuerwehr-loescht-ausgedehnten-waldbrand-in-st--ingbert-37291910.html,0,www.stern.de,Brände: Feuerwehr löscht ausgedehnten Waldbrand in St. Ingbert,St. Ingbert (lrs) - Im saarländischen St. Ingbert hat es einen ausgedehnten Waldbrand gegeben. Auf einer Fläche von rund 10.000 Quadratmetern brannten im,https://image.stern.de/37291912/t/_P/v1/w1440/r1.7778/-/08--zfcqnfocylv4axs2048jpeg---2fdf12dcbf792b75.jpg,2026-04-08T17:16:11Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Rund 10.000 Quadratmeter Wald standen in St. Ingbert-Hassel in Flammen. Wind erschwerte die Löscharbeiten, die bis in den Abend dauerten.
Im saa… [+498 chars]",,de,'Waldbrand Feuerwehr'
