index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.stern.de/gesellschaft/regional/niedersachsen-bremen/tourismus--stuerme-und-waldbraende-stoppen-brockenbahn-35431136.html,https://www.stern.de/gesellschaft/regional/niedersachsen-bremen/tourismus--stuerme-und-waldbraende-stoppen-brockenbahn-35431136.html,0,www.stern.de,Tourismus: Stürme und Waldbrände stoppen Brockenbahn,Die Brockenbahn ist einer der wichtigsten Tourismusmagnete im Harz. Auch bei schlechtem Wetter geht es für viele hoch zum Brocken. Manchmal wird die Bahn jedoch gestoppt.,https://image.stern.de/35431138/t/Ry/v1/w1440/r1.7778/-/01--37cvqbs253v9axs2048jpeg---a0fa4e3195cd430d.jpg,2025-02-01T03:30:36Z,,"Kopiere den aktuellen Link
Die Brockenbahn ist einer der wichtigsten Tourismusmagnete im Harz. Auch bei schlechtem Wetter geht es für viele hoch zum Brocken. Manchmal wird die Bahn jedoch gestoppt.… [+1236 chars]",,de,'Waldbrände'
https://www.zeit.de/news/2025-02/01/stuerme-und-waldbraende-stoppen-brockenbahn,https://www.zeit.de/news/2025-02/01/stuerme-und-waldbraende-stoppen-brockenbahn,0,www.zeit.de,Tourismus: Stürme und Waldbrände stoppen Brockenbahn,Hier finden Sie Informationen zu dem Thema „Tourismus“. Lesen Sie jetzt „Stürme und Waldbrände stoppen Brockenbahn“.,https://img.zeit.de/news/2025-02/01/stuerme-und-waldbraende-stoppen-brockenbahn-image-group/wide__1300x731,2025-02-01T03:30:36Z,,"Stürme und Waldbrände haben auch im vergangenen Jahr wieder dafür gesorgt, dass die Brockennbahn an 21 Tagen nicht auf den höchsten Gipfel des Harzes gefahren ist. Damit fielen 2024 weniger Züge wett… [+1076 chars]",,de,'Waldbrände'
https://orf.at/stories/3383579/,https://orf.at/stories/3383579/,0,orf.at,Waldbrände in Los Angeles komplett eingedämmt,,https://orf.at/mojo/1_4_1/storyserver//news/common/images/og-fallback-news.png,2025-02-01T10:31:34Z,,Die verheerenden Flächenbrände in und um Los Angeles sind vollständig eingedämmt. Das teilte die Feuerwehr mit. Das Palisades-Feuer am Westrand von Los Angeles und das Eaton-Feuer nahe Pasadena und A… [+295 chars],,de,'Waldbrände'
https://www.tagesspiegel.de/gesellschaft/panorama/nach-wochenlangem-einsatz-verheerende-waldbrande-in-los-angeles-komplett-eingedammt-13128919.html,https://www.tagesspiegel.de/gesellschaft/panorama/nach-wochenlangem-einsatz-verheerende-waldbrande-in-los-angeles-komplett-eingedammt-13128919.html,0,www.tagesspiegel.de,Nach wochenlangem Einsatz: Verheerende Waldbrände in Los Angeles komplett eingedämmt,Wochenlang wüteten in Südkalifornien zerstörerische Brände. Nun ist die Feuerkatastrophe bezwungen. Doch die Schadensbilanz ist verheerend.,https://www.tagesspiegel.de/images/13128922/alternates/BASE_16_9_W1400/1738408724000/los-angeles-recovers-from-historically-devastating-wildfires.jpeg,2025-02-01T11:25:27Z,,Die verheerenden Flächenbrände in und um Los Angeles sind vollständig eingedämmt. Das teilte die Feuerwehr mit. Das Palisades-Feuer am Westrand von Los Angeles und das Eaton-Feuer nahe Pasadena und A… [+459 chars],,de,'Waldbrände'
https://www.zeit.de/gesellschaft/zeitgeschehen/2025-02/los-angeles-braende-kalifornien-kontrolle,https://www.zeit.de/gesellschaft/zeitgeschehen/2025-02/los-angeles-braende-kalifornien-kontrolle,0,www.zeit.de,Brände in Kalifornien: Brände in Los Angeles nach drei Wochen unter Kontrolle,"Die schweren Waldbrände in Los Angeles sind vollständig unter Kontrolle, die Behörden heben die Evakuierungsvorgaben auf. Weiter unklar bleibt die Brandursache.",https://img.zeit.de/gesellschaft/zeitgeschehen/2025-02/waldbraende-la-unter-kontrolle-bild/wide__1300x731,2025-02-01T13:09:53Z,http://archive.md/20250201131240/https://www.zeit.de/gesellschaft/zeitgeschehen/2025-02/los-angeles-braende-kalifornien-kontrolle,"Die verheerenden Brände in Los Angeles
sind nach drei Wochen vollständig unter Kontrolle. Die Forst- und
Waldbrandbekämpfungsbehörde Cal Fire teilte mit, sowohl das
""Palisades""- als auch das ""Eato… [+1311 chars]",,de,'Waldbrände Klimawandel'
https://www.n-tv.de/panorama/Waldbraende-in-Los-Angeles-vollstaendig-unter-Kontrolle-article25532658.html,https://www.n-tv.de/panorama/Waldbraende-in-Los-Angeles-vollstaendig-unter-Kontrolle-article25532658.html,0,www.n-tv.de,Nach drei Wochen: Waldbrände in Los Angeles vollständig unter Kontrolle,"10.000 zerstörte Häuser, Hunderte Milliarden Dollar Schäden: Die Waldbrände in Los Angeles waren die verheerendsten in der Geschichte der Stadt. Nach drei Wochen sind die Feuer nun vollständig eingedämmt. Die Suche nach der Ursache geht weiter.",https://www.n-tv.de/img/incoming/crop25532662/2451329341-cImg_16_9-w1200/505145075.jpg,2025-02-01T16:24:06Z,https://web.archive.org/web/20250203062322/https://www.n-tv.de/panorama/Waldbraende-in-Los-Angeles-vollstaendig-unter-Kontrolle-article25532658.html,"10.000 zerstörte Häuser, Hunderte Milliarden Dollar Schäden: Die Waldbrände in Los Angeles waren die verheerendsten in der Geschichte der Stadt. Nach drei Wochen sind die Feuer nun vollständig einged… [+1162 chars]",,de,'Waldbrände'
https://www.focus.de/panorama/welt/1000-menschen-evakuiert-ein-toter-bei-waldbraenden-in-patagonien_id_260688309.html,https://www.focus.de/panorama/welt/1000-menschen-evakuiert-ein-toter-bei-waldbraenden-in-patagonien_id_260688309.html,0,www.focus.de,1000 Menschen evakuiert - Ein Toter bei Waldbränden in Patagonien,Bei einem Waldbrand im argentinischen Teil Patagoniens ist ein Mann ums Leben gekommen.,https://p6.focus.de/img/regional/berlin/id_260661838/archivbild-.jpg?im=Crop%3D%280%2C170%2C2048%2C1024%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=mediumHigh&hash=93f980827efd67fefb585009f0f9361af98ba332e5746eaf4581875384c020f7,2025-02-03T01:51:41Z,,Bei einem Waldbrand im argentinischen Teil Patagoniens ist ein Mann ums Leben gekommen. Mindestens 1000 Menschen seien am Wochenende aus der bei Touristen beliebten Region um die Stadt El Bolson evak… [+1030 chars],,de,'Waldbrand'
https://www.tagesspiegel.de/kultur/gewinner-botschaften-spekulationen-die-grammys-in-bildern--das-waren-die-besten-momente-13134208.html,https://www.tagesspiegel.de/kultur/gewinner-botschaften-spekulationen-die-grammys-in-bildern--das-waren-die-besten-momente-13134208.html,0,www.tagesspiegel.de,"Gewinner, Botschaften, Spekulationen: Die Grammys in Bildern – das waren die besten Momente",Rekordträgerin Beyonce setzt sich erstmals in der wichtigsten Kategorie durch. Erinnerungen an die Opfer der Waldbrände prägen den Abend. Und Taylor Swift sorgt für Spekulationen.,https://www.tagesspiegel.de/images/13134613/alternates/BASE_16_9_W1400/1738569162000/the-67th-annual-grammy-awards-in-los-angeles.jpeg,2025-02-03T05:24:35Z,,Die Musikerin Beyoncé hat erstmals den Grammy für das beste Album des Jahres gewonnen. Die 43-Jährige wurde in dieser besonders bedeutenden Kategorie des Musikpreises für ihr Werk Cowboy Carter ausge… [+10665 chars],,de,'Waldbrände'
https://www.visions.de/news/waldbraende-benefizalbum-super-bloom/,https://www.visions.de/news/waldbraende-benefizalbum-super-bloom/,0,www.visions.de,"Waldbrände in LA: Benefizalbum von King Gizzard, Mac Demarco uvm","Für die Opfer der Waldbrände in Los Angeles haben unter sich anderem King Gizzard & The Lizard Wizard, Mac DeMarco, Guided By Voices und Ty Segall an einem Benefizalbum beteiligt.
Der Beitrag Benefizalbum für Waldbrandopfer erschien zuerst auf VISIONS.de.",https://www.visions.de/wp-content/uploads/King-Gizzard-1722907144-1000x887-1-e1723021512149.jpg,2025-02-04T14:23:19Z,,"Nach den verheerenden Bränden in Los Angeles, die seit Anfang Januar mehr als 10.000 Häuser zerstört und schätzungsweise 30 Menschenleben gefordert hatten, scheint die Lage mittlerweile unter Kontrol… [+4292 chars]",,de,'Waldbrände'
https://www.visions.de/news/big-thief-benefiz-ep-veroeffentlicht/,https://www.visions.de/news/big-thief-benefiz-ep-veroeffentlicht/,0,www.visions.de,"Big Thief veröffentlichen Charity-EP ""Passional Relations""","Unter dem Titel “Passional Relations” veröffentlichen Big Thief eine neue EP, deren Erlöse an die Betroffenen der LA-Waldbrände gehen.
Der Beitrag Benefiz-EP veröffentlicht erschien zuerst auf VISIONS.de.",https://www.visions.de/wp-content/uploads/Big-Thief-2023-Noah-Lenker-top.jpg,2025-02-05T10:06:10Z,,"Laut Big Thief sind die fünf Songs auf ihrer neuen EP ihre “liebsten unveröffentlichten Songs”. Vier der fünf Songs stammen aus Aufnahmesessions in 2020, einzig “Shadow Too” stammt bereits aus 2018. … [+994 chars]",,de,'Waldbrände'
